league Division 1
team South Long Hill
stadium SLH Arena
30 TAC
29 HEA
33 MAR
PAC 70
PHY 78
ATT 86
DEF 30
ssnGoals 34
cGoals 64
end player
player name Jesus Pedigo
ovr 83
pos LB
29 DRI
37 FIN
34 PAS
73 TAC
83 HEA
86 MAR
PAC 92
PHY 94
ATT 33
DEF 81
ssnGoals 0
cGoals 0
end player
player name Brecken Baer-Petrillo
ovr 78
pos GK
27 DRI
20 FIN
21 PAS
85 TAC
65 HEA
89 MAR
PAC 39
PHY 46
ATT 22
DEF 83
ssnGoals 0
cGoals 0
end player
player name Cyrus Revilla
ovr 83
pos GK
28 DRI
33 FIN
33 PAS
76 TAC
86 HEA
93 MAR
PAC 94
PHY 33
ATT 29
DEF 91
ssnGoals 0
cGoals 0
end player
player name Princeton Kilbourn
ovr 81
pos RM
76 DRI
85 FIN
83 PAS
50 TAC
56 HEA
56 MAR
PAC 78
PHY 93
ATT 81
DEF 55
ssnGoals 0
cGoals 0
end player
player name Cain Caruth
ovr 80
pos LM
76 DRI
63 FIN
82 PAS
43 TAC
49 HEA
56 MAR
PAC 82
PHY 51
ATT 79
DEF 50
ssnGoals 0
cGoals 0
end player
player name Brian Hercules
ovr 79
pos CM
84 DRI
65 FIN
82 PAS
47 TAC
50 HEA
49 MAR
PAC 67
PHY 94
ATT 81
DEF 50
ssnGoals 0
cGoals 0
end player
player name Coleman Triebold-Polk
ovr 83
pos CM
83 DRI
80 FIN
79 PAS
50 TAC
54 HEA
52 MAR
PAC 94
PHY 94
ATT 81
DEF 53
ssnGoals 14
cGoals 25
end player
player name Makai Durney
ovr 82
pos GK
30 DRI
29 FIN
29 PAS
80 TAC
91 HEA
89 MAR
PAC 91
PHY 38
ATT 32
DEF 89
ssnGoals 0
cGoals 0
end player
player name Mauricio Angeles
ovr 83
pos RB
21 DRI
16 FIN
22 PAS
79 TAC
84 HEA
73 MAR
PAC 50
PHY 87
ATT 21
DEF 82
ssnGoals 0
cGoals 0
end player
player name Jeremy Ducas
ovr 81
pos ST
71 DRI
73 FIN
84 PAS
27 TAC
30 HEA
26 MAR
PAC 92
PHY 72
ATT 79
DEF 30
ssnGoals 0
cGoals 0
end player
player name Brixton Bernthal
ovr 86
pos RB
37 DRI
34 FIN
28 PAS
82 TAC
60 HEA
89 MAR
PAC 89
PHY 89
ATT 33
DEF 85
ssnGoals 0
cGoals 0
end player
player name Andre Casado
ovr 81
pos RB
14 DRI
21 FIN
16 PAS
77 TAC
87 HEA
92 MAR
PAC 62
PHY 48
ATT 18
DEF 86
ssnGoals 0
cGoals 0
end player
player name Ridge Nowakowskison
ovr 82
pos RM
74 DRI
72 FIN
84 PAS
60 TAC
54 HEA
60 MAR
PAC 82
PHY 44
ATT 82
DEF 56
ssnGoals 0
cGoals 0
end player
player name Lucian Harold-Alberts
ovr 81
pos CB
21 DRI
24 FIN
24 PAS
98 TAC
78 HEA
84 MAR
PAC 80
PHY 35
ATT 22
DEF 88
ssnGoals 0
cGoals 0
end player
end team West Jackpot United
end leagueDivision 1
league Division 2
team Bolton Athletic
stadium Bolton Stadium
teamAvg 77
formation 442
gp 30
gs 39
ga 41
gd -2
pts 37
player name Kyle Collias
ovr 78
pos GK
23 DRI
25 FIN
25 PAS
73 TAC
86 HEA
88 MAR
PAC 35
PHY 53
ATT 24
DEF 82
ssnGoals 0
cGoals 0
end player
player name Brady Cording
ovr 79
pos RB
21 DRI
21 FIN
18 PAS
78 TAC
72 HEA
67 MAR
PAC 81
PHY 93
ATT 23
DEF 76
ssnGoals 0
cGoals 0
end player
player name Kyler Trzcinski
ovr 83
pos CB
25 DRI
22 FIN
27 PAS
72 TAC
79 HEA
85 MAR
PAC 67
PHY 90
ATT 24
DEF 81
ssnGoals 0
cGoals 0
end player
player name Omar Konold
ovr 78
pos CB
28 DRI
31 FIN
26 PAS
87 TAC
69 HEA
84 MAR
PAC 94
PHY 32
ATT 29
DEF 85
ssnGoals 0
cGoals 0
end player
player name Kashton Lenney
ovr 77
pos LB
26 DRI
27 FIN
25 PAS
85 TAC
83 HEA
65 MAR
PAC 58
PHY 39
ATT 26
DEF 83
ssnGoals 0
cGoals 0
end player
player name Gannon Hellenbrand
ovr 75
pos CM
80 DRI
82 FIN
66 PAS
48 TAC
45 HEA
47 MAR
PAC 52
PHY 45
ATT 78
DEF 48
ssnGoals 0
cGoals 0
end player
player name Jensen Hoechst
ovr 80
pos CM
55 DRI
59 FIN
57 PAS
80 TAC
72 HEA
68 MAR
PAC 91
PHY 94
ATT 56
DEF 77
ssnGoals 0
cGoals 1
end player
player name Alvaro Daring
ovr 78
pos RM
53 DRI
50 FIN
53 PAS
64 TAC
75 HEA
78 MAR
PAC 39
PHY 94
ATT 51
DEF 75
ssnGoals 0
cGoals 0
end player
player name Kamden Farruggio
ovr 79
pos LM
49 DRI
48 FIN
51 PAS
75 TAC
87 HEA
80 MAR
PAC 55
PHY 42
ATT 50
DEF 85
ssnGoals 0
cGoals 0
end player
player name Henry Karen
ovr 76
pos ST
78 DRI
75 FIN
65 PAS
23 TAC
20 HEA
19 MAR
PAC 77
PHY 44
ATT 75
DEF 22
ssnGoals 0
cGoals 0
end player
player name Weston Sepich
ovr 79
pos ST
85 DRI
74 FIN
83 PAS
26 TAC
29 HEA
26 MAR
PAC 59
PHY 51
ATT 82
DEF 25
ssnGoals 34
cGoals 69
end player
player name Jordan Dutch IV
ovr 78
pos CM
74 DRI
63 FIN
77 PAS
49 TAC
51 HEA
51 MAR
PAC 93
PHY 81
ATT 75
DEF 50
ssnGoals 0
cGoals 0
end player
player name Nickolas Dziura
ovr 78
pos LB
19 DRI
19 FIN
20 PAS
66 TAC
78 HEA
73 MAR
PAC 94
PHY 94
ATT 20
DEF 75
ssnGoals 0
cGoals 0
end player
player name Sean Nowakowski-Arendt
ovr 79
pos RB
26 DRI
22 FIN
28 PAS
69 TAC
80 HEA
75 MAR
PAC 85
PHY 89
ATT 26
DEF 77
ssnGoals 0
cGoals 0
end player
player name Zain Pola
ovr 75
pos GK
26 DRI
23 FIN
20 PAS
83 TAC
68 HEA
73 MAR
PAC 90
PHY 51
ATT 24
DEF 79
ssnGoals 0
cGoals 0
end player
player name Leandro Flewelling
ovr 79
pos LB
23 DRI
24 FIN
23 PAS
75 TAC
93 HEA
88 MAR
PAC 41
PHY 37
ATT 25
DEF 86
ssnGoals 16
cGoals 32
end player
player name Evan Bortnem
ovr 77
pos GK
26 DRI
22 FIN
20 PAS
63 TAC
72 HEA
79 MAR
PAC 85
PHY 90
ATT 25
DEF 74
ssnGoals 0
cGoals 0
end player
player name Zaid Lenn
ovr 76
pos RM
47 DRI
54 FIN
52 PAS
62 TAC
64 HEA
75 MAR
PAC 94
PHY 90
ATT 50
DEF 73
ssnGoals 0
cGoals 0
end player
player name Julio Larivee
ovr 76
pos LM
53 DRI
55 FIN
55 PAS
62 TAC
79 HEA
71 MAR
PAC 86
PHY 92
ATT 51
DEF 73
ssnGoals 0
cGoals 0
end player
player name Roland Bassano
ovr 77
pos CB
25 DRI
22 FIN
25 PAS
84 TAC
72 HEA
85 MAR
PAC 45
PHY 52
ATT 25
DEF 81
ssnGoals 0
cGoals 0
end player
player name Brett Simper
ovr 73
pos RM
60 DRI
70 FIN
74 PAS
52 TAC
49 HEA
52 MAR
PAC 94
PHY 64
ATT 69
DEF 50
ssnGoals 0
cGoals 0
end player
player name Emmanuel Balcer
ovr 81
pos LM
81 DRI
66 FIN
79 PAS
56 TAC
51 HEA
53 MAR
PAC 91
PHY 80
ATT 79
DEF 52
ssnGoals 24
cGoals 53
end player
player name Carter Stalcup
ovr 81
pos RB
19 DRI
23 FIN
24 PAS
82 TAC
66 HEA
81 MAR
PAC 70
PHY 92
ATT 22
DEF 79
ssnGoals 0
cGoals 0
end player
player name Lachlan Scritchfield
ovr 77
pos RM
67 DRI
82 FIN
80 PAS
53 TAC
55 HEA
53 MAR
PAC 75
PHY 93
ATT 77
DEF 56
ssnGoals 0
cGoals 0
end player
player name Brennan Sonday
ovr 77
pos RB
29 DRI
31 FIN
31 PAS
64 TAC
72 HEA
81 MAR
PAC 56
PHY 92
ATT 30
DEF 74
ssnGoals 0
cGoals 0
end player
end team Bolton Athletic
team La Grulla Athletic
stadium La Grulla Lane
teamAvg 81
formation 442
gp 30
gs 43
ga 33
gd 10
pts 41
player name Noah Horwood
ovr 81
pos GK
24 DRI
22 FIN
22 PAS
69 TAC
81 HEA
77 MAR
PAC 84
PHY 92
ATT 23
DEF 79
ssnGoals 0
cGoals 0
end player
player name Jesiah De Lucca
ovr 81
pos RB
23 DRI
24 FIN
25 PAS
60 TAC
76 HEA
83 MAR
PAC 93
PHY 94
ATT 26
DEF 78
ssnGoals 0
cGoals 0
end player
player name Leon Pemberton
ovr 85
pos CB
26 DRI
19 FIN
20 PAS
87 TAC
86 HEA
75 MAR
PAC 80
PHY 88
ATT 24
DEF 84
ssnGoals 0
cGoals 2
end player
player name Boone Dohoney
ovr 77
pos CB
17 DRI
22 FIN
15 PAS
76 TAC
81 HEA
68 MAR
PAC 84
PHY 94
ATT 23
DEF 74
ssnGoals 0
cGoals 0
end player
player name Fletcher Gering
ovr 85
pos LB
25 DRI
33 FIN
27 PAS
76 TAC
81 HEA
88 MAR
PAC 45
PHY 85
ATT 29
DEF 85
ssnGoals 0
cGoals 0
end player
player name Kyle Cravey
ovr 83
pos CM
55 DRI
52 FIN
56 PAS
94 TAC
80 HEA
89 MAR
PAC 94
PHY 36
ATT 50
DEF 90
ssnGoals 9
cGoals 14
end player
player name Grayson Kispert
ovr 81
pos CM
43 DRI
45 FIN
49 PAS
63 TAC
84 HEA
81 MAR
PAC 51
PHY 72
ATT 47
DEF 82
ssnGoals 0
cGoals 0
end player
player name Rowan Zizzi
ovr 86
pos RM
52 DRI
56 FIN
56 PAS
95 TAC
92 HEA
71 MAR
PAC 94
PHY 64
ATT 57
DEF 89
ssnGoals 0
cGoals 0
end player
player name Pedro Olle-Daisey
ovr 81
pos LM
77 DRI
67 FIN
80 PAS
50 TAC
46 HEA
48 MAR
PAC 94
PHY 33
ATT 78
DEF 47
ssnGoals 0
cGoals 0
end player
player name Rafael Leggat
ovr 81
pos ST
81 DRI
86 FIN
83 PAS
24 TAC
25 HEA
23 MAR
PAC 67
PHY 78
ATT 83
DEF 22
ssnGoals 0
cGoals 0
end player
player name Wesson Flaminio
ovr 83
pos ST
77 DRI
87 FIN
92 PAS
29 TAC
25 HEA
28 MAR
PAC 37
PHY 70
ATT 90
DEF 28
ssnGoals 43
cGoals 87
end player
player name Colten Orrison
ovr 77
pos CM
86 DRI
80 FIN
71 PAS
51 TAC
52 HEA
53 MAR
PAC 48
PHY 55
ATT 81
DEF 52
ssnGoals 0
cGoals 0
end player
player name Collin Bonnette
ovr 79
pos ST
89 DRI
81 FIN
88 PAS
25 TAC
27 HEA
25 MAR
PAC 31
PHY 89
ATT 87
DEF 28
ssnGoals 0
cGoals 0
end player
player name Phoenix Pippert
ovr 87
pos LB
31 DRI
27 FIN
28 PAS
70 TAC
84 HEA
90 MAR
PAC 70
PHY 94
ATT 29
DEF 85
ssnGoals 14
cGoals 38
end player
player name Beckham McGuiggan
ovr 82
pos CM
64 DRI
81 FIN
85 PAS
61 TAC
55 HEA
57 MAR
PAC 84
PHY 71
ATT 81
DEF 57
ssnGoals 0
cGoals 0
end player
player name Caleb Rogow
ovr 83
pos ST
81 DRI
86 FIN
65 PAS
22 TAC
32 HEA
26 MAR
PAC 84
PHY 78
ATT 82
DEF 28
ssnGoals 0
cGoals 0
end player
player name Dawson Bonnette
ovr 84
pos LB
32 DRI
27 FIN
24 PAS
86 TAC
70 HEA
90 MAR
PAC 52
PHY 84
ATT 25
DEF 84
ssnGoals 0
cGoals 0
end player
player name Carlos Rawling
ovr 82
pos LM
86 DRI
74 FIN
91 PAS
56 TAC
51 HEA
57 MAR
PAC 57
PHY 73
ATT 86
DEF 55
ssnGoals 0
cGoals 0
end player
player name Edgar Teele
ovr 82
pos LB
18 DRI
16 FIN
23 PAS
75 TAC
90 HEA
86 MAR
PAC 68
PHY 44
ATT 21
DEF 88
ssnGoals 0
cGoals 0
end player
player name Kody Sires
ovr 79
pos CM
66 DRI
80 FIN
81 PAS
53 TAC
53 HEA
50 MAR
PAC 80
PHY 92
ATT 78
DEF 54
ssnGoals 0
cGoals 0
end player
player name Kaiden Lequire
ovr 83
pos RB
31 DRI
29 FIN
28 PAS
77 TAC
72 HEA
87 MAR
PAC 90
PHY 85
ATT 27
DEF 82
ssnGoals 0
cGoals 0
end player
player name Elon Kopriva
ovr 82
pos GK
26 DRI
24 FIN
24 PAS
82 TAC
80 HEA
68 MAR
PAC 46
PHY 93
ATT 25
DEF 80
ssnGoals 0
cGoals 0
end player
player name James Kuo
ovr 80
pos RB
23 DRI
22 FIN
21 PAS
69 TAC
81 HEA
74 MAR
PAC 54
PHY 92
ATT 22
DEF 78
ssnGoals 0
cGoals 0
end player
player name Steven Desjardin
ovr 77
pos RM
84 DRI
76 FIN
82 PAS
44 TAC
52 HEA
41 MAR
PAC 46
PHY 94
ATT 82
DEF 46
ssnGoals 0
cGoals 0
end player
player name Ronan Rediker
ovr 83
pos LM
55 DRI
55 FIN
58 PAS
87 TAC
86 HEA
70 MAR
PAC 86
PHY 94
ATT 53
DEF 81
ssnGoals 19
cGoals 39
end player
end team La Grulla Athletic
team Leadore United
stadium Leadore Stadium
teamAvg 77
formation 451
gp 30
gs 39
ga 32
gd 7
pts 46
player name Carlos Creecy
ovr 75
pos GK
17 DRI
16 FIN
19 PAS
81 TAC
79 HEA
64 MAR
PAC 74
PHY 60
ATT 18
DEF 77
ssnGoals 0
cGoals 0
end player
player name Kylo Beevers
ovr 83
pos RB
28 DRI
24 FIN
30 PAS
70 TAC
85 HEA
83 MAR
PAC 33
PHY 79
ATT 28
DEF 83
ssnGoals 0
cGoals 0
end player
player name Barrett Contrino-Passino
ovr 76
pos CB
26 DRI
26 FIN
26 PAS
74 TAC
65 HEA
78 MAR
PAC 31
PHY 81
ATT 28
DEF 75
ssnGoals 0
cGoals 0
end player
player name Andy Zeitler
ovr 79
pos CB
25 DRI
27 FIN
24 PAS
65 TAC
79 HEA
75 MAR
PAC 94
PHY 94
ATT 29
DEF 76
ssnGoals 0
cGoals 2
end player
player name Tristian Casado
ovr 80
pos LB
24 DRI
29 FIN
19 PAS
79 TAC
67 HEA
78 MAR
PAC 61
PHY 94
ATT 26
DEF 77
ssnGoals 0
cGoals 0
end player
player name Saul Hedglin
ovr 79
pos CM
74 DRI
68 FIN
83 PAS
59 TAC
48 HEA
56 MAR
PAC 91
PHY 33
ATT 77
DEF 52
ssnGoals 13
cGoals 29
end player
player name Lachlan Schar
ovr 78
pos CM
56 DRI
52 FIN
56 PAS
67 TAC
80 HEA
77 MAR
PAC 86
PHY 86
ATT 54
DEF 76
ssnGoals 0
cGoals 0
end player
player name Griffin Ninnemannson
ovr 76
pos RM
45 DRI
48 FIN
47 PAS
77 TAC
64 HEA
69 MAR
PAC 84
PHY 92
ATT 46
DEF 73
ssnGoals 0
cGoals 0
end player
player name Kason Falla
ovr 75
pos LM
51 DRI
49 FIN
46 PAS
63 TAC
74 HEA
69 MAR
PAC 45
PHY 90
ATT 50
DEF 72
ssnGoals 0
cGoals 0
end player
player name Myles Blitzer
ovr 77
pos ST
70 DRI
80 FIN
83 PAS
22 TAC
26 HEA
30 MAR
PAC 48
PHY 69
ATT 81
DEF 25
ssnGoals 21
cGoals 45
end player
player name Bennett McKenny
ovr 76
pos ST
75 DRI
79 FIN
71 PAS
27 TAC
27 HEA
23 MAR
PAC 85
PHY 56
ATT 74
DEF 26
ssnGoals 0
cGoals 0
end player
player name Issac Buffenbarger
ovr 81
pos LB
17 DRI
14 FIN
16 PAS
85 TAC
82 HEA
77 MAR
PAC 86
PHY 73
ATT 20
DEF 82
ssnGoals 29
cGoals 53
end player
player name Brennan Chesnutt
ovr 76
pos RM
44 DRI
48 FIN
48 PAS
78 TAC
77 HEA
64 MAR
PAC 94
PHY 81
ATT 48
DEF 75
ssnGoals 0
cGoals 0
end player
player name Jesus Galayda
ovr 77
pos CB
28 DRI
22 FIN
20 PAS
82 TAC
79 HEA
71 MAR
PAC 90
PHY 65
ATT 24
DEF 79
ssnGoals 0
cGoals 0
end player
player name Atlas Riecke
ovr 78
pos LB
29 DRI
15 FIN
27 PAS
75 TAC
66 HEA
85 MAR
PAC 77
PHY 70
ATT 26
DEF 79
ssnGoals 0
cGoals 0
end player
player name Gus Dehler
ovr 76
pos LM
48 DRI
48 FIN
50 PAS
86 TAC
71 HEA
83 MAR
PAC 49
PHY 32
ATT 51
DEF 83
ssnGoals 0
cGoals 0
end player
player name Tony Guillermo
ovr 77
pos RM
85 DRI
70 FIN
80 PAS
50 TAC
54 HEA
53 MAR
PAC 43
PHY 94
ATT 82
DEF 52
ssnGoals 0
cGoals 0
end player
player name Beckett Edwardson
ovr 75
pos RB
26 DRI
26 FIN
27 PAS
67 TAC
81 HEA
76 MAR
PAC 75
PHY 64
ATT 23
DEF 76
ssnGoals 0
cGoals 0
end player
player name Solomon Pruner
ovr 76
pos RB
23 DRI
21 FIN
17 PAS
66 TAC
77 HEA
70 MAR
PAC 62
PHY 86
ATT 23
DEF 74
ssnGoals 0
cGoals 0
end player
player name Blaine Bryn
ovr 78
pos CB
18 DRI
17 FIN
21 PAS
84 TAC
87 HEA
72 MAR
PAC 51
PHY 35
ATT 22
DEF 85
ssnGoals 0
cGoals 0
end player
player name Zahir Stoke
ovr 76
pos GK
18 DRI
17 FIN
23 PAS
76 TAC
64 HEA
63 MAR
PAC 94
PHY 94
ATT 21
DEF 73
ssnGoals 0
cGoals 0
end player
player name Marcus Crall
ovr 79
pos LB
24 DRI
31 FIN
29 PAS
64 TAC
86 HEA
87 MAR
PAC 94
PHY 51
ATT 26
DEF 83
ssnGoals 0
cGoals 0
end player
player name Shawn Harbour-Walstad
ovr 78
pos CM
45 DRI
45 FIN
49 PAS
87 TAC
84 HEA
59 MAR
PAC 94
PHY 59
ATT 47
DEF 81
ssnGoals 0
cGoals 0
end player
player name Prince Tressel
ovr 78
pos LM
56 DRI
55 FIN
54 PAS
67 TAC
78 HEA
78 MAR
PAC 75
PHY 93
ATT 55
DEF 75
ssnGoals 27
cGoals 48
end player
player name Luka Leimbach
ovr 73
pos ST
60 DRI
82 FIN
79 PAS
24 TAC
31 HEA
28 MAR
PAC 45
PHY 54
ATT 77
DEF 26
ssnGoals 0
cGoals 0
end player
end team Leadore United
team Edmonds FC
stadium Edmonds Arena
teamAvg 75
formation 352
gp 30
gs 36
ga 41
gd -5
pts 42
player name Luca Ziskin
ovr 73
pos GK
24 DRI
23 FIN
20 PAS
75 TAC
63 HEA
70 MAR
PAC 93
PHY 73
ATT 21
DEF 73
ssnGoals 0
cGoals 0
end player
player name Arjun Piorkowski
ovr 75
pos RB
24 DRI
28 FIN
33 PAS
73 TAC
61 HEA
77 MAR
PAC 49
PHY 76
ATT 27
DEF 74
ssnGoals 0
cGoals 0
end player
player name Arturo Eib
ovr 73
pos CB
25 DRI
25 FIN
25 PAS
69 TAC
71 HEA
60 MAR
PAC 94
PHY 93
ATT 27
DEF 69
ssnGoals 0
cGoals 0
end player
player name Kaysen Zimet
ovr 77
pos CB
21 DRI
19 FIN
24 PAS
68 TAC
77 HEA
76 MAR
PAC 81
PHY 94
ATT 21
DEF 74
ssnGoals 0
cGoals 0
end player
player name Ayaan Contrino
ovr 73
pos LB
27 DRI
25 FIN
25 PAS
73 TAC
71 HEA
62 MAR
PAC 32
PHY 84
ATT 27
DEF 71
ssnGoals 0
cGoals 0
end player
player name Ruben Wedde
ovr 78
pos CM
50 DRI
52 FIN
50 PAS
83 TAC
74 HEA
85 MAR
PAC 76
PHY 44
ATT 49
DEF 83
ssnGoals 11
cGoals 20
end player
player name Damon Futral
ovr 74
pos CM
42 DRI
44 FIN
47 PAS
74 TAC
61 HEA
73 MAR
PAC 94
PHY 91
ATT 48
DEF 71
ssnGoals 0
cGoals 0
end player
player name Brysen Rodich
ovr 76
pos RM
53 DRI
57 FIN
48 PAS
79 TAC
70 HEA
80 MAR
PAC 93
PHY 73
ATT 53
DEF 76
ssnGoals 0
cGoals 0
end player
player name Idris Cerino
ovr 75
pos LM
78 DRI
74 FIN
65 PAS
50 TAC
51 HEA
53 MAR
PAC 75
PHY 72
ATT 75
DEF 52
ssnGoals 0
cGoals 0
end player
player name Kendall Kostecki
ovr 76
pos ST
73 DRI
64 FIN
76 PAS
29 TAC
33 HEA
28 MAR
PAC 94
PHY 50
ATT 73
DEF 27
ssnGoals 28
cGoals 58
end player
player name Harley Borchelt
ovr 75
pos ST
59 DRI
68 FIN
80 PAS
23 TAC
25 HEA
21 MAR
PAC 82
PHY 62
ATT 73
DEF 25
ssnGoals 0
cGoals 0
end player
player name Ronin Pizer
ovr 75
pos RM
70 DRI
61 FIN
77 PAS
53 TAC
47 HEA
51 MAR
PAC 82
PHY 89
ATT 73
DEF 51
ssnGoals 0
cGoals 0
end player
player name Finnegan Manne
ovr 76
pos CB
26 DRI
22 FIN
28 PAS
82 TAC
88 HEA
72 MAR
PAC 82
PHY 31
ATT 25
DEF 83
ssnGoals 0
cGoals 0
end player
player name Torin Fehringer
ovr 78
pos CB
31 DRI
28 FIN
23 PAS
79 TAC
74 HEA
64 MAR
PAC 90
PHY 93
ATT 28
DEF 75
ssnGoals 16
cGoals 33
end player
player name Bodhi Lavery
ovr 78
pos LM
48 DRI
46 FIN
55 PAS
68 TAC
75 HEA
79 MAR
PAC 67
PHY 92
ATT 51
DEF 75
ssnGoals 19
cGoals 32
end player
player name Francisco Vatter
ovr 74
pos RB
27 DRI
30 FIN
28 PAS
75 TAC
57 HEA
71 MAR
PAC 89
PHY 88
ATT 24
DEF 71
ssnGoals 0
cGoals 0
end player
player name Bo Hollenbeck
ovr 74
pos LB
25 DRI
25 FIN
29 PAS
74 TAC
59 HEA
77 MAR
PAC 94
PHY 66
ATT 24
DEF 75
ssnGoals 0
cGoals 0
end player
player name Joshua Rule
ovr 74
pos CB
28 DRI
25 FIN
23 PAS
80 TAC
72 HEA
81 MAR
PAC 82
PHY 44
ATT 24
DEF 79
ssnGoals 0
cGoals 0
end player
player name Wesley Bratt
ovr 76
pos LB
26 DRI
24 FIN
18 PAS
78 TAC
70 HEA
67 MAR
PAC 87
PHY 72
ATT 25
DEF 76
ssnGoals 0
cGoals 0
end player
player name Jaxon Hoerle
ovr 76
pos LB
19 DRI
22 FIN
22 PAS
80 TAC
72 HEA
67 MAR
PAC 87
PHY 94
ATT 23
DEF 73
ssnGoals 0
cGoals 0
end player
player name Leonidas McCardell
ovr 75
pos LM
48 DRI
41 FIN
48 PAS
79 TAC
79 HEA
69 MAR
PAC 76
PHY 60
ATT 48
DEF 77
ssnGoals 0
cGoals 0
end player
player name Yahir Lilla
ovr 78
pos CM
82 DRI
80 FIN
79 PAS
51 TAC
55 HEA
50 MAR
PAC 71
PHY 91
ATT 79
DEF 50
ssnGoals 0
cGoals 0
end player
player name Quinton Brockschmidt
ovr 75
pos GK
31 DRI
27 FIN
25 PAS
65 TAC
77 HEA
58 MAR
PAC 93
PHY 94
ATT 24
DEF 71
ssnGoals 0
cGoals 0
end player
player name Cason Wermuth
ovr 75
pos RM
54 DRI
51 FIN
58 PAS
74 TAC
72 HEA
58 MAR
PAC 79
PHY 90
ATT 54
DEF 72
ssnGoals 0
cGoals 0
end player
player name Koa Victorian
ovr 71
pos CM
72 DRI
66 FIN
56 PAS
47 TAC
45 HEA
47 MAR
PAC 94
PHY 90
ATT 67
DEF 49
ssnGoals 0
cGoals 0
end player
end team Edmonds FC
team Subiaco United
stadium Subiaco Arena
teamAvg 73
formation 451
gp 30
gs 42
ga 39
gd 3
pts 46
player name Uriah Klien
ovr 74
pos GK
25 DRI
22 FIN
22 PAS
80 TAC
79 HEA
64 MAR
PAC 70
PHY 50
ATT 24
DEF 78
ssnGoals 0
cGoals 0
end player
player name Magnus Daigre
ovr 73
pos RB
20 DRI
16 FIN
19 PAS
73 TAC
63 HEA
75 MAR
PAC 95
PHY 84
ATT 20
DEF 71
ssnGoals 0
cGoals 0
end player
player name Kohen Crispson
ovr 72
pos CB
23 DRI
17 FIN
17 PAS
81 TAC
66 HEA
81 MAR
PAC 91
PHY 48
ATT 22
DEF 76
ssnGoals 5
cGoals 11
end player
player name Cannon Ezzo
ovr 71
pos CB
27 DRI
25 FIN
23 PAS
71 TAC
67 HEA
61 MAR
PAC 55
PHY 91
ATT 24
DEF 67
ssnGoals 0
cGoals 0
end player
player name Silas Welchel
ovr 72
pos LB
17 DRI
18 FIN
16 PAS
60 TAC
73 HEA
71 MAR
PAC 76
PHY 78
ATT 19
DEF 71
ssnGoals 0
cGoals 0
end player
player name Jonathan Thornhill
ovr 74
pos CM
61 DRI
68 FIN
75 PAS
47 TAC
44 HEA
49 MAR
PAC 94
PHY 41
ATT 70
DEF 45
ssnGoals 0
cGoals 0
end player
player name Jordy Seba
ovr 77
pos CM
48 DRI
46 FIN
45 PAS
81 TAC
76 HEA
65 MAR
PAC 77
PHY 64
ATT 47
DEF 79
ssnGoals 16
cGoals 35
end player
player name Carl Cleaver
ovr 74
pos RM
43 DRI
51 FIN
55 PAS
87 TAC
81 HEA
64 MAR
PAC 48
PHY 42
ATT 49
DEF 79
ssnGoals 0
cGoals 0
end player
player name Roy Soloff
ovr 70
pos LM
40 DRI
41 FIN
38 PAS
76 TAC
73 HEA
64 MAR
PAC 82
PHY 52
ATT 41
DEF 73
ssnGoals 0
cGoals 0
end player
player name Torin Kristof
ovr 73
pos ST
74 DRI
58 FIN
70 PAS
18 TAC
19 HEA
20 MAR
PAC 93
PHY 76
ATT 69
DEF 22
ssnGoals 0
cGoals 0
end player
player name Gerardo Balducci
ovr 74
pos ST
80 DRI
82 FIN
66 PAS
30 TAC
20 HEA
24 MAR
PAC 42
PHY 72
ATT 79
DEF 22
ssnGoals 24
cGoals 39
end player
player name Travis Eltringham
ovr 76
pos CM
65 DRI
70 FIN
78 PAS
52 TAC
46 HEA
43 MAR
PAC 77
PHY 33
ATT 75
DEF 50
ssnGoals 0
cGoals 0
end player
player name Griffin Wiatt
ovr 73
pos RM
53 DRI
50 FIN
46 PAS
70 TAC
72 HEA
61 MAR
PAC 83
PHY 89
ATT 48
DEF 70
ssnGoals 0
cGoals 0
end player
player name Ruben Silverio
ovr 73
pos LM
72 DRI
59 FIN
61 PAS
48 TAC
49 HEA
49 MAR
PAC 94
PHY 88
ATT 69
DEF 50
ssnGoals 0
cGoals 0
end player
player name Roy Barksdale
ovr 74
pos RB
31 DRI
29 FIN
31 PAS
63 TAC
71 HEA
75 MAR
PAC 58
PHY 79
ATT 30
DEF 73
ssnGoals 0
cGoals 0
end player
player name Derrick Cloyd
ovr 75
pos RB
21 DRI
19 FIN
23 PAS
79 TAC
68 HEA
73 MAR
PAC 61
PHY 75
ATT 23
DEF 75
ssnGoals 0
cGoals 0
end player
player name Alejandro Edin
ovr 71
pos CM
69 DRI
66 FIN
55 PAS
48 TAC
52 HEA
49 MAR
PAC 90
PHY 79
ATT 67
DEF 52
ssnGoals 0
cGoals 0
end player
player name Nova Bortnem
ovr 72
pos LM
76 DRI
65 FIN
74 PAS
43 TAC
43 HEA
49 MAR
PAC 64
PHY 85
ATT 73
DEF 46
ssnGoals 0
cGoals 0
end player
player name Casen Shimon
ovr 71
pos LM
66 DRI
60 FIN
72 PAS
36 TAC
42 HEA
45 MAR
PAC 85
PHY 95
ATT 68
DEF 42
ssnGoals 0
cGoals 0
end player
player name Paul Nulton
ovr 75
pos RB
27 DRI
24 FIN
23 PAS
82 TAC
73 HEA
82 MAR
PAC 81
PHY 45
